Samples	OTUhits	OTUs	percentOTUs	Readshit	Reads	percentReads	EnvirTypes	ace	chao1	shannon	simpson	goods_coverage	observed_otus
ERR1653432	1	285	0.00351	18	9820	0.00183	MS	6233.70173297	6048.39553752536	10.1288145964	0.996523679611	0.83215755438	2990
ERR1653433	2	266	0.00752	27	9882	0.00273	MS	6209.43432171	6003.48018648019	9.87706283228	0.995659500751	0.839003823904	2796
ERR1653434	0	281	0	0	9861	0	MS	5548.42258715	5260.66630669546	9.7949689801	0.994759089627	0.850919461107	2714
ERR1653435	1	278	0.0036	19	9958	0.00191	MS	6027.17357137	5604.3730620155	10.0135393734	0.996023218417	0.838337408313	2918
ERR1653436	1	278	0.0036	27	9881	0.00273	MS	6777.79437323	6494.14392523364	10.3414532247	0.997265815254	0.818288623458	3216
ERR1653438	2	234	0.00855	44	9890	0.00445	MS	5958.21404345	5821.96069868996	9.74230473537	0.991585105044	0.839378238342	2846
ERR1653439	1	259	0.00386	16	9995	0.0016	MS	4960.62669598	4783.31304347826	9.16894345535	0.991897001826	0.872155483934	2274
ERR1653440	2	297	0.00673	29	9760	0.00297	MS	6655.23692489	6284.82600382409	10.2196354669	0.996383364095	0.823448815815	3116
ERR1653441	2	272	0.00735	55	10005	0.0055	MS	4750.33094339	4533.05398457584	9.21261050554	0.991823706651	0.873896842518	2306
ERR1653442	0	290	0	0	9864	0	MS	6098.46243625	5844.1525974026	10.0369333504	0.996752596069	0.839044448796	2871
ERR1653444	1	248	0.00403	25	9859	0.00254	MS	6936.77714768	6550.81578947368	10.2342349353	0.996694863678	0.81872373693	3157
ERR1653445	2	241	0.0083	40	9840	0.00407	MS	5697.02103183	5500.89099526066	9.54557782549	0.991784294653	0.849716075974	2652
ERR1653446	1	274	0.00365	19	10003	0.0019	MS	5061.47822329	4899.005	9.22761801688	0.99048445016	0.863840593866	2448
ERR1653447	0	320	0	0	9844	0	MS	7540.63727899	6989.8167539267	10.4102669351	0.996832391076	0.802519777322	3391
ERR1653449	3	262	0.01145	65	9932	0.00654	MS	5621.24097887	5326.6375	9.50033055448	0.990215388769	0.851355318524	2653
ERR1653450	0	247	0	0	9935	0	MS	5594.14311365	5377.2962962963	9.66561050819	0.993259369536	0.851371133015	2669
ERR1653452	1	260	0.00385	28	9864	0.00284	MS	6726.57779025	6502.69146825397	9.99880006877	0.991589667938	0.820587948042	3124
ERR1653453	1	228	0.00439	23	9932	0.00232	MS	5407.12421184	5427.16805555556	9.5102733087	0.993961232873	0.858816637376	2495
ERR1653454	1	243	0.00412	30	9939	0.00302	MS	5841.19374932	5608.48291571754	9.80635851197	0.994873901293	0.846146322379	2742
ERR1653456	2	273	0.00733	25	9973	0.00251	MS	6452.90547814	6030.42105263158	9.75203360164	0.98843764595	0.830483634587	2949
ERR1653460	1	209	0.00478	39	9970	0.00391	MS	4673.18923958	4476.05	9.06432409368	0.989252828626	0.876989163331	2242
ERR1653461	0	318	0	0	9951	0	MS	5277.5974927	5203.03846153846	9.80564160283	0.995937802382	0.854121793617	2693
ERR1653462	1	237	0.00422	21	9923	0.00212	MS	5846.19909533	5753.94560185185	9.70889825435	0.994488190721	0.843853820598	2754
ERR1653464	0	255	0	0	9881	0	MS	5986.95290485	6039.39130434783	9.82666335915	0.995607738495	0.84072265625	2791
ERR1653465	1	247	0.00405	15	9999	0.0015	MS	4964.91119704	4885.90751445087	9.23632358997	0.992681966301	0.870571010249	2314
ERR1653466	1	243	0.00412	30	10000	0.003	MS	5523.84287137	5164.55778301887	9.66446746697	0.994984066239	0.85648735722	2583
ERR1653468	0	265	0	0	9870	0	MS	6311.19285469	6069.38504464286	9.83718553664	0.994490478086	0.835452944629	2862
ERR1653469	1	239	0.00418	23	10092	0.00228	MS	4612.42654926	4524.49235474006	8.96465630749	0.988334463892	0.879855553387	2173
ERR1653471	1	252	0.00397	22	9936	0.00221	MS	5947.19043347	5704.03153153153	9.84997616164	0.995979652405	0.8435546875	2775
ERR1653473	3	257	0.01167	39	10003	0.0039	MS	5025.46620191	4986.42022792023	9.33206016286	0.993340257627	0.86827458256	2362
ERR1653474	0	314	0	0	9954	0	MS	5457.55714772	5283.36	9.79225225696	0.995004339857	0.852438190169	2711
ERR1653475	1	246	0.00407	24	9835	0.00244	MS	5865.58088542	5749.12620192308	9.58865861278	0.990681817071	0.845800332453	2708
ERR1653476	1	239	0.00418	13	9861	0.00132	MS	5175.08110057	4880.13325471698	9.61139720993	0.994596998918	0.862907953879	2529
ERR1653477	0	290	0	0	9839	0	MS	6074.56334335	5852.24692622951	10.0661793695	0.995827739045	0.83705444575	2936
ERR1653479	2	294	0.0068	18	10045	0.00179	MS	5280.02703157	5239.75885558583	9.52159804036	0.994099045965	0.861616754747	2469
ERR1653480	1	289	0.00346	21	10005	0.0021	MS	5868.51203011	5433.48264642082	9.78224733365	0.995153383395	0.846852122987	2735
ERR1653481	1	251	0.00398	16	9838	0.00163	MS	5130.40852992	4900.96277915633	9.58042867642	0.994659192376	0.865049872873	2473
ERR1653484	0	280	0	0	9933	0	MS	6144.53520047	5853.06038135593	9.90230916348	0.995507226017	0.836820492765	2869
ERR1653487	0	306	0	0	10050	0	MS	4892.05206279	4905.23676470588	9.47169672631	0.994915356251	0.871714704446	2327
ERR1653488	0	253	0	0	10013	0	MS	4445.24707482	4372.72023809524	9.25938117966	0.993521275783	0.8824391674	2180
ERR1653489	0	275	0	0	9959	0	MS	6198.22096309	5951.30752688172	10.0160220694	0.996560969694	0.836427594294	2888
ERR1653490	2	320	0.00625	41	9967	0.00411	MS	5886.42868682	5569.20289855072	9.82817549691	0.99413540724	0.841827252274	2825
ERR1653491	0	296	0	0	9954	0	MS	5436.06377183	5274.48	9.5871092067	0.99474694897	0.856626270524	2554
ERR1653493	0	286	0	0	9988	0	MS	5495.17258901	5317.77985948478	9.72649015639	0.994935708875	0.853487009181	2653
ERR1653495	1	297	0.00337	23	9993	0.0023	MS	4936.58351948	4991.09197324415	9.2032388669	0.993831777438	0.874560031287	2190
ERR1653499	1	274	0.00365	22	9931	0.00222	MS	5373.02977318	5068.25974025974	9.64196863871	0.991905450459	0.854881266491	2663
ERR1653503	1	275	0.00364	16	9916	0.00161	MS	4933.49375696	4825.67941952507	9.6301920668	0.995903247228	0.86741261511	2420
ERR1653504	1	251	0.00398	27	9999	0.0027	MS	5173.2919351	5245.67876344086	9.63727306578	0.995182595101	0.860733293909	2509
ERR1653506	0	265	0	0	9912	0	MS	5753.84380211	5337.26581027668	9.91869158216	0.995515131661	0.844171175603	2820
ERR1653507	0	283	0	0	9847	0	MS	5445.84987749	5220.2752293578	9.6483778789	0.995198146069	0.854078934482	2622
ERR1653508	0	287	0	0	9949	0	MS	5860.61888327	5544.78512396694	9.88087760954	0.995427590065	0.843315717362	2829
ERR1653509	1	228	0.00439	17	9938	0.00171	MS	4604.57277867	4225.49390243902	9.04140706128	0.990043887938	0.876637341153	2268
ERR1653510	1	250	0.004	17	9955	0.00171	MS	4640.7125793	4585.19830028329	9.26303161675	0.993491964209	0.875660340442	2270
ERR1653512	1	257	0.00389	25	9802	0.00255	MS	6338.59822507	5890.75	9.88589133279	0.993993253937	0.832419733751	2933
ERR1653545	3	289	0.01038	53	10012	0.00529	MS	5984.88313885	5864.59900990099	9.72833686214	0.995035594586	0.84498094028	2710
ERR1653546	0	283	0	0	9777	0	MS	6845.63642444	6490.70318021201	10.2199378151	0.995737369897	0.814217268016	3251
ERR1653550	2	275	0.00727	34	9940	0.00342	MS	6364.55815672	6269.3836689038	9.82961845846	0.99431444562	0.831279342723	2898
ERR1653552	1	258	0.00388	12	10002	0.0012	MS	5026.04129449	4610.88377723971	9.42651105083	0.994441231327	0.86883002639	2401
ERR1653554	2	254	0.00787	34	10001	0.0034	MS	4865.35602189	4632.40697674419	9.28394043167	0.990430412941	0.871654620043	2360
ERR1653559	0	281	0	0	9908	0	MS	6699.77445981	6105.89541284404	9.99051312762	0.992965085576	0.823437347158	3074
ERR1653565	0	309	0	0	9899	0	MS	6066.23592127	5777.96240601504	10.1560092884	0.99602178676	0.833741310095	3038
ERR1653566	0	281	0	0	9922	0	MS	6641.40099144	6418.08251473477	9.92208787641	0.991340322921	0.821470473211	3102
ERR1653570	0	311	0	0	9870	0	MS	6243.95509417	5890.4656133829	10.0682141006	0.995158990243	0.829874706343	3055
ERR1653571	0	304	0	0	9970	0	MS	6300.55554411	5836.44014732965	10.1583394668	0.996544220109	0.831656082071	3038
ERR1653580	0	265	0	0	9950	0	MS	6897.14865875	6463.6814516129	10.0772257135	0.996255865796	0.821243776237	3068
ERR1653583	1	318	0.00314	17	9914	0.00171	MS	6530.33150595	5932.00331125828	10.3241670266	0.996918575596	0.823460410557	3213
ERR1653590	1	256	0.00391	24	9927	0.00242	MS	6013.23726292	5803.52111111111	9.82403409922	0.994354039019	0.840524410527	2814
ERR1653591	1	266	0.00376	18	9810	0.00183	MS	5718.01467462	5458.38902147971	9.55703702689	0.992516236659	0.850847125649	2626
ERR1653592	1	247	0.00405	25	9973	0.00251	MS	5185.63723435	4891.96083550914	9.38229174805	0.993640969718	0.86546558308	2405
ERR1653594	0	306	0	0	9771	0	MS	7452.43664185	7058.3280669145	10.4114557228	0.997190914571	0.805338287055	3342
ERR1653595	1	308	0.00325	30	10079	0.00298	MS	5445.45128904	5133.14684466019	9.83040906388	0.996979948452	0.858271556769	2571
ERR1653597	1	316	0.00316	38	9880	0.00385	MS	5882.47180282	5624.05860805861	10.1768380113	0.995934928981	0.837345860247	3048
ERR1653599	2	287	0.00697	46	10017	0.00459	MS	6462.58618475	6080.5	10.0739113101	0.997112652086	0.831200547035	2948
ERR1653601	2	262	0.00763	48	10016	0.00479	MS	6829.81900301	6593.19754253308	10.4723250836	0.998209482837	0.817054112131	3240
ERR1653602	3	276	0.01087	48	9958	0.00482	MS	5927.65047379	5612.62098501071	10.1189434612	0.997104549408	0.8439453125	2849
ERR1653603	0	238	0	0	9786	0	MS	7076.9149946	6637.67431972789	10.4261478119	0.996693765082	0.809029478014	3367
ERR1653604	1	294	0.0034	47	10036	0.00468	MS	5238.26605184	5322.23309178744	10.0762998105	0.997219388786	0.85691977357	2711
ERR1653606	0	258	0	0	9909	0	MS	7127.62954667	6629.95660036166	10.3681548856	0.997098009456	0.812591508053	3268
ERR1653611	1	265	0.00377	44	10010	0.0044	MS	6616.49588458	6261.67145790554	10.1444302783	0.997382784785	0.826938136257	3004
ERR1653615	1	289	0.00346	33	9938	0.00332	MS	6809.95414366	6492.96003898636	10.2946172737	0.996610389774	0.820207152628	3157
ERR1653616	2	338	0.00592	38	10110	0.00376	MS	5473.65589415	5193.20417633411	10.0079346755	0.997553200826	0.855818944493	2657
ERR1653621	4	295	0.01356	71	9941	0.00714	MS	6481.83457881	6119.69625246548	10.2037859778	0.997371359844	0.828323248097	3036
ERR1653622	0	306	0	0	9791	0	MS	7861.49299172	7319.25801011804	10.6133200226	0.99788811583	0.794249951105	3529
ERR1653623	0	276	0	0	9886	0	MS	7452.13697555	7009.95880149813	10.3623314386	0.99757397915	0.805933614021	3289
ERR1653624	1	242	0.00413	26	9980	0.00261	MS	6556.03275918	5933.15183752418	9.94745856187	0.993978212181	0.830356271352	2988
ERR1653625	1	263	0.0038	18	9917	0.00182	MS	7581.77928585	6924.61199294533	10.504514135	0.998069691988	0.804804218338	3358
ERR1653626	1	363	0.00275	27	9734	0.00277	MS	7546.98484027	7195.01290322581	10.7720640328	0.99834985055	0.795778776627	3610
ERR1653627	1	289	0.00346	22	9976	0.00221	MS	7764.08741642	7509.61254612546	10.6458249294	0.998415330027	0.796486090776	3474
ERR1653628	1	293	0.00341	28	10013	0.0028	MS	7959.90738997	7325.25963149079	10.704095037	0.998434618838	0.793221332291	3547
ERR1653631	0	329	0	0	9861	0	MS	6153.34761937	6017.34722222222	10.417303719	0.996929859784	0.82656357052	3253
ERR1653634	2	281	0.00712	52	9864	0.00527	MS	6427.85109208	6121.40103092783	9.85792387207	0.990709742641	0.829897410845	2966
ERR1653635	1	295	0.00339	34	9897	0.00344	MS	7168.01398431	6721.59760589319	10.3325982199	0.996156204443	0.811553122862	3273
ERR1653636	1	260	0.00385	27	9936	0.00272	MS	7295.09069385	6819.40108892922	10.3763607654	0.997165446286	0.80891968381	3304
ERR1653637	1	342	0.00292	16	10031	0.0016	MS	5773.07913497	5525.15280665281	10.1401731243	0.997419677983	0.844648796713	2858
ERR1653638	1	285	0.00351	40	9938	0.00402	MS	6018.63182889	5622.51707779886	10.164269359	0.996809263566	0.838207962438	2968
ERR1653640	1	292	0.00342	28	9774	0.00286	MS	7821.62072325	7497.3828125	10.6038270846	0.997951490008	0.792665036675	3531
ERR1653641	1	320	0.00313	27	9932	0.00272	MS	6060.43530087	5736.81124497992	10.0480944678	0.996548808144	0.837366513177	2912
ERR1653642	1	296	0.00338	28	9889	0.00283	MS	7614.57793796	7007.35650623886	10.4351589276	0.997901135107	0.802969620006	3338
ERR1653643	1	283	0.00353	44	9952	0.00442	MS	7438.49795859	7442.96716101695	10.4311252958	0.998126103928	0.807252467989	3255
ERR1653644	1	306	0.00327	22	9740	0.00226	MS	7721.00584613	7466.49061913696	10.5758118673	0.997850184855	0.798566800825	3420
ERR1653645	1	300	0.00333	35	9995	0.0035	MS	5789.12574288	5531.0944333996	10.1476483563	0.997019022033	0.843072112566	2920
ERR1653646	2	287	0.00697	45	10076	0.00447	MS	5527.94740558	5268.34404761905	9.96626152287	0.997502682879	0.855288836846	2631
ERR1653647	0	295	0	0	9969	0	MS	6856.36785139	6306.8549270073	10.3364646011	0.997824235834	0.819479757481	3161
ERR1653648	1	250	0.004	36	9984	0.00361	MS	7107.4153353	6726.47342519685	10.376509637	0.998036796625	0.815650644783	3181
ERR1653649	0	288	0	0	9935	0	MS	6429.53844102	5980.46219281664	10.1701754444	0.996902640475	0.828937084799	3046
ERR1653650	1	247	0.00405	23	10048	0.00229	MS	6780.21713416	6572.1862745098	10.2081089163	0.997680560077	0.824712082764	3024
ERR1653653	2	337	0.00593	50	9811	0.0051	MS	5604.3380895	5484.80393996248	10.2216379549	0.99622406386	0.841160220994	3015
ERR1653656	0	317	0	0	9871	0	MS	7222.21078556	6653.36187399031	10.6433435821	0.998354884835	0.806003937008	3436
ERR1653657	0	271	0	0	10019	0	MS	7150.15890908	6830.62727272727	10.3550609512	0.997926010406	0.815263003806	3182
ERR1653658	1	259	0.00386	22	10006	0.0022	MS	6717.28202926	6258.72268041237	10.1719983112	0.997626606245	0.826765509169	2993
ERR1653664	0	278	0	0	10024	0	MS	6022.58545339	5769.7670212766	10.1747648063	0.997501225921	0.840769305867	2895
ERR1653665	1	281	0.00356	40	9745	0.0041	MS	8036.23753425	7502.34726688103	10.6769067481	0.997939988196	0.787298485589	3641
ERR1653666	1	261	0.00383	24	10032	0.00239	MS	6067.32096098	6078.76279069767	10.0998590666	0.997170686218	0.839175861732	2881
ERR1653667	2	277	0.00722	31	10017	0.00309	MS	5909.68715905	5582.89072164948	10.1404767142	0.997408373383	0.843112369423	2873
ERR1653668	1	280	0.00357	39	9778	0.00399	MS	7328.26374947	7065.49189189189	10.5388737165	0.9981415035	0.804481847539	3382
ERR1653669	1	259	0.00386	32	9956	0.00321	MS	7072.48040605	6699.72117202268	10.4021915558	0.99787640184	0.813835496146	3245
ERR1653670	0	258	0	0	10054	0	MS	6062.32726728	5840.55251141553	10.0645573362	0.997599304425	0.841184519156	2808
ERR1653671	0	279	0	0	9978	0	MS	7578.96873624	7216.63035019455	10.4687767746	0.99817276001	0.8052734375	3298
ERR1653675	0	242	0	0	9828	0	MS	6600.14993876	6434.94495412844	10.364500438	0.99711597133	0.818484107579	3253
ERR1653677	0	231	0	0	10003	0	MS	6538.2774602	6053.28571428571	10.136500975	0.995346342396	0.825327084554	3100
SRR1557179	0	282	0	0	10016	0	MS	6503.70148975	5932.5986949429	10.0739495327	0.993183890972	0.821519483062	3201
SRR1557181	2	322	0.00621	16	9973	0.0016	MS	7327.96663248	6879.83886583679	10.7842790378	0.997763537272	0.791944990177	3745
SRR1559234	0	288	0	0	9954	0	MS	7549.74872105	7088.5829903978	10.8416036636	0.997727489588	0.787102473498	3830
SRR1559238	0	265	0	0	9943	0	MS	7582.65959449	6937.89232839838	10.8758696961	0.998222082686	0.788714425908	3797
SRR1559243	1	250	0.004	26	9973	0.00261	MS	8127.86407409	7460.56639004149	10.7985904655	0.997501945408	0.777788678505	3861
SRR1559246	1	253	0.00395	7	9877	0.00071	MS	7254.24485276	6897.41498559078	10.692183937	0.997145701908	0.793950108034	3688
SRR1559247	0	320	0	0	9967	0	MS	7625.98996213	7287.60449927431	10.9346769384	0.99859137348	0.78607943374	3810
SRR1559254	0	269	0	0	9954	0	MS	7659.08756004	7367.95474137931	10.8774175972	0.998204007859	0.783651492903	3829
SRR1559255	0	309	0	0	9913	0	MS	7310.69105504	6892.46739130435	10.4744144178	0.994808665765	0.794065804935	3638
SRR1559257	0	240	0	0	9961	0	MS	7308.04129645	6824.49311926606	10.6137542502	0.997650983799	0.798845514138	3571
SRR1559260	1	268	0.00373	4	10095	4e-04	MS	6949.67816868	6560.48641304348	10.5077610759	0.998082382499	0.814742399061	3288
SRR1559261	0	258	0	0	9999	0	MS	7774.54866908	7271.5069637883	10.9223464046	0.998368819685	0.783823529412	3845
SRR2130143	1	499	0.002	10	10046	0.001	MS	3042.84124651	3037.82253521127	9.59897602529	0.996512947083	0.9173828125	2023
SRR2130144	1	323	0.0031	16	10013	0.0016	MS	3448.44806878	3327.42222222222	9.23265340486	0.993910774834	0.905621706032	2024
SRR2130153	1	517	0.00193	11	10078	0.00109	MS	3089.62459123	3061.01293103448	9.19466055841	0.98874146647	0.915446201914	1979
SRR2827635	0	336	0	0	10089	0	MS	4146.7338138	3918.09433962264	9.32673855725	0.993410236167	0.890009794319	2164
SRR2827642	3	344	0.00872	16	10141	0.00158	MS	3434.79186583	3374.60263929619	9.04758540893	0.992228585216	0.905078774831	1957
SRR3741936	0	113	0	0	9621	0	MS	3033.36742467	2979.27635782748	9.64260141847	0.997194937092	0.920050885605	1912
SRR3741946	0	60	0	0	9011	0	MS	3061.61410513	3021.28488372093	9.59575924845	0.996724474494	0.916912487709	1976
SRR3742027	0	74	0	0	8467	0	MS	3025.44359944	3120.05714285714	9.79809120768	0.997351135531	0.917903066271	2008
SRR3742054	0	116	0	0	9523	0	MS	3202.57805847	3244.47292993631	9.70942730639	0.997567610146	0.913700107875	1977
SRR3742072	0	50	0	0	8334	0	MS	2979.93164913	3030.15887850467	9.81534694759	0.99775001991	0.919885409464	1983
SRR3742077	0	99	0	0	9129	0	MS	3799.0119025	3856.28571428571	10.0949706083	0.997886073186	0.896379158081	2338
SRR4436298	0	162	0	0	10049	0	MS	2966.09068999	2804.53002610966	9.44124529493	0.996183298251	0.92043788486	1925
SRR5327699	2	126	0.01587	17	9069	0.00187	MS	3489.92819724	3404.32005494505	9.49378641042	0.996118429574	0.900294745401	2073
SRR5570706	3	444	0.00676	13	10159	0.00128	MS	4435.55214058	4224.5	9.52114515297	0.994612447467	0.879714676568	2354
SRR5570707	1	516	0.00194	9	10181	0.00088	MS	4536.41051557	4275.19012345679	9.483510249	0.994755270789	0.878203873997	2328
SRR5570715	0	420	0	0	10122	0	MS	5155.427746	4787.85966981132	9.19395299205	0.990499801009	0.863645262334	2445
SRR5570720	1	476	0.0021	8	10124	0.00079	MS	6233.6965971	5849.07142857143	10.2777659462	0.997394589322	0.829581049334	3112
SRR5570725	0	564	0	0	10112	0	MS	4181.26899413	4047.74829157175	9.9160758136	0.997359143943	0.884381736234	2425
SRR5570734	0	417	0	0	10056	0	MS	6833.0999658	6412.7722513089	10.3222819695	0.997395460925	0.815506452874	3250
SRR5570742	0	540	0	0	10118	0	MS	5389.78045853	5049.66666666667	10.1281398908	0.996881793203	0.846947803008	2937
SRR5570749	2	549	0.00364	16	10126	0.00158	MS	4162.87550607	3962.00108932462	9.67614447612	0.995363684577	0.884641704956	2409
SRR5570759	3	650	0.00462	37	10031	0.00369	MS	6128.87730337	5706.39613180516	10.759575733	0.998584003526	0.826339066339	3393
SRR5570761	4	615	0.0065	16	10156	0.00158	MS	5528.76917063	5212.5587808418	10.6274454494	0.998234082378	0.841734364295	3252
SRR5570762	2	593	0.00337	16	10152	0.00158	MS	5478.17471886	5003.24332344214	10.527080344	0.998181787906	0.846687512214	3144
SRR5570764	1	565	0.00177	11	10070	0.00109	MS	5584.38280303	5152.27990033223	10.3255851587	0.997880135109	0.844116198917	3007
SRR5570766	1	591	0.00169	9	10108	0.00089	MS	5726.3714419	5216.23381877023	10.2782699179	0.997596231785	0.841056351855	3038
SRR5570779	0	411	0	0	10084	0	MS	5944.13406563	5590.29032258065	9.91823283885	0.995322003805	0.84096692112	2861
SRR5570792	2	427	0.00468	18	10045	0.00179	MS	5674.23993189	5296.9146090535	9.95577145087	0.996974432243	0.848410757946	2775
SRR5570805	2	546	0.00366	15	10186	0.00147	MS	5050.74297815	4825.68058690745	9.85910974176	0.996735853301	0.863760750586	2591
SRR5570806	0	455	0	0	10106	0	MS	6363.0451303	5829.22372611465	10.3356425269	0.997256094383	0.824573445774	3219
SRR5595792	0	544	0	0	10116	0	MS	3516.02014637	3439.66116751269	9.53082029203	0.995716483244	0.90065828845	2145
SRR5595802	1	518	0.00193	3	10132	3e-04	MS	3637.89931343	3537.50589970501	9.14424472634	0.993950384424	0.901193504207	2006
SRR5595809	1	460	0.00217	10	10123	0.00099	MS	3485.51658538	3261.64050632911	9.235160843	0.994621469244	0.904198062433	2027
SRR5595875	2	426	0.00469	17	10085	0.00169	MS	3716.61960493	3591.83185840708	9.10526369096	0.993630335094	0.900009831875	1997
SRR5595876	1	396	0.00253	13	10141	0.00128	MS	3887.04039269	3801.19889502762	9.13333708364	0.992487891976	0.893326790972	2119
SRR5595883	0	523	0	0	10143	0	MS	3049.02895444	2918.79503916449	9.24398654232	0.995199551757	0.915007429421	1923
SRR5595925	1	443	0.00226	13	10161	0.00128	MS	3702.98037843	3516.00549450549	9.00814790555	0.992358711619	0.899197494617	2024
SRR5595926	2	470	0.00426	20	10137	0.00197	MS	3827.33399826	3654.78627968338	9.14442519185	0.992892848286	0.894586614173	2094
SRR5595939	3	425	0.00706	16	10108	0.00158	MS	3915.91231589	3772.39909638554	9.03479421887	0.992178903172	0.894441159077	2016
SRR6325756	6	249	0.0241	180	10226	0.0176	SS	2032.57887165	1813.66118421053	5.53688182886	0.924686833859	0.948805460751	907
SRR6325757	6	302	0.01987	148	10203	0.01451	SS	2832.32701374	2687.53636363636	6.66837693817	0.948211835887	0.92532942899	1352
SRR6325758	10	367	0.02725	174	10229	0.01701	SS	2295.7487776	2317.5	6.73164027281	0.957338813058	0.938944699112	1167
SRR6325759	8	336	0.02381	181	10226	0.0177	SS	1989.72998376	1923.97674418605	6.49444064925	0.952513757351	0.946654963917	1050
SRR6325761	12	306	0.03922	183	10232	0.01789	SS	1971.65938025	1908.40878378378	6.15580353366	0.944890638636	0.948502877207	962
SRR6325762	9	323	0.02786	136	10231	0.01329	SS	2057.62326236	1867.52459016393	6.27653153675	0.945766195047	0.946259631327	1034
SRR6325763	7	323	0.02167	124	10187	0.01217	SS	3130.08904467	2918.77366255144	6.91284740606	0.958811545509	0.917951219512	1458
SRR6325764	9	315	0.02857	126	10220	0.01233	SS	2210.57267918	2312.6618705036	6.35097442639	0.949803708023	0.942444639547	1049
SRR6325765	7	483	0.01449	152	10210	0.01489	SS	2897.79413815	2802.92682926829	7.91023437888	0.9800763211	0.92285184824	1527
SRR6325766	9	313	0.02875	159	10206	0.01558	SS	3114.32777313	3019.24038461538	6.74855892696	0.95281600738	0.91999219436	1392
SRR6325767	7	373	0.01877	181	10225	0.0177	SS	2524.87402985	2433.12564102564	6.73808303094	0.955846446618	0.933489370002	1236
SRR6325768	9	324	0.02778	191	10209	0.01871	SS	2298.62628215	2243.00297619048	6.38859967661	0.945914477063	0.940017555837	1108
SRR6325769	9	319	0.02821	190	10196	0.01863	SS	2982.35122495	2865.38938053097	6.98174174686	0.961287212372	0.92119140625	1418
SRR6325770	7	358	0.01955	195	10209	0.0191	SS	2605.20911986	2419.1568627451	6.92680100606	0.960187992098	0.933053576657	1256
SRR6325771	8	409	0.01956	188	10226	0.01838	SS	2609.97600837	2510.96097560976	7.1309166594	0.964754229317	0.931525555989	1308
SRR6325772	5	298	0.01678	129	10216	0.01263	SS	2996.88208338	2687.80217391304	6.66851149146	0.952306788816	0.923707317073	1353
SRR6340152	0	495	0	0	10151	0	SS	2202.79187793	2127.58899676375	9.23378530243	0.996330595394	0.943803752932	1581
SRR6340153	0	572	0	0	10125	0	SS	2465.30721438	2460.83965014577	9.57082415585	0.997113614844	0.936517295597	1792
SRR6340154	0	573	0	0	10159	0	SS	2616.4722902	2560.58997050147	9.56005970496	0.996956749302	0.932133776648	1836
SRR6340155	0	533	0	0	10185	0	SS	2671.57209978	2597.00628930818	9.16506238121	0.995297891026	0.927998434749	1729
SRR6340156	0	527	0	0	10159	0	SS	2831.42199261	2828.09907120743	9.43918998938	0.996634292203	0.923296292654	1840
SRR6340157	5	519	0.00963	80	10205	0.00784	SS	2093.81053766	2056.58679245283	8.80069118129	0.993203437883	0.94585084547	1461
SRR6340158	0	550	0	0	10171	0	SS	2240.82237739	2313.16666666667	9.19763961138	0.99631883465	0.941748526523	1547
SRR6340160	0	419	0	0	10171	0	SS	1592.78924957	1604.31958762887	8.08520374914	0.986143882762	0.959788152217	1138
SRR6340161	0	477	0	0	10140	0	SS	1764.0449606	1768.59710743802	8.41859507615	0.989611615094	0.954855954856	1295
SRR6340162	0	494	0	0	10167	0	SS	1600.82664726	1604.01923076923	8.5370045242	0.99103263104	0.961621941594	1254
SRR6340164	0	556	0	0	10208	0	SS	1501.69902603	1503.61538461538	9.04855110714	0.996247030418	0.968444704963	1238
SRR6340166	0	609	0	0	10194	0	SS	2061.83086051	2020.69426751592	9.3411515189	0.996580329631	0.950494080814	1588
SRR6340167	0	623	0	0	10137	0	SS	1791.54716221	1831.53088803089	9.44443845282	0.997030439803	0.961201378631	1496
SRR6340168	0	530	0	0	10156	0	SS	2846.6815417	2855.77554179567	9.55367478292	0.99697136986	0.923844949099	1884
SRR6340169	0	566	0	0	10184	0	SS	2038.21491293	2045.85714285714	9.31461278591	0.996645784555	0.949809216319	1550
SRR6340170	0	572	0	0	10160	0	SS	3143.19092313	3073.13440860215	9.42706920242	0.994472967304	0.914565004888	2030
SRR6340171	0	656	0	0	10180	0	SS	3280.71749862	3065.2752688172	9.62936081836	0.996328293052	0.910920101582	2163
SRR6340172	2	615	0.00325	9	10145	0.00089	SS	3200.53715771	3125.19827586207	9.59240500316	0.99617612638	0.911891679749	2111
SRR6340173	0	539	0	0	10154	0	SS	2350.63290941	2334.03943217666	9.24299100166	0.99552671691	0.939023196633	1696
SRR6340174	0	585	0	0	10117	0	SS	2992.36213099	2866.92235294118	9.67913488165	0.996992634054	0.920179986305	2062
SRR6340175	6	540	0.01111	79	10174	0.00776	SS	2475.35135489	2464.2972972973	8.89052304373	0.991578945072	0.933281158286	1669
SRR6340176	0	467	0	0	10187	0	SS	2054.9423791	1963.26086956522	8.93477830133	0.995249847822	0.947661905694	1428
SRR6340177	0	569	0	0	10185	0	SS	2607.47953763	2560.86391437309	8.96623062328	0.99099684339	0.930050801094	1759
SRR6340178	0	496	0	0	10198	0	SS	2104.31232504	2102.29718875502	9.005055901	0.995128116633	0.946022449976	1485
SRR6340179	0	563	0	0	10155	0	SS	2242.02827597	2220.30178571429	9.23528590498	0.995903897639	0.943072702332	1591
SRR6340181	0	596	0	0	10172	0	SS	1852.97152909	1886.36770428016	9.35024265043	0.996979420068	0.957252358491	1485
